Horodatage;Temperature;Densité;Viscosité_dynamique;Humidite;Ecart_de_viscosité;4_µm;5_µm;6_µm;10_µm;12_µm;14_µm;20_µm;21_µm;25_µm;30_µm;38_µm;50_µm;60_µm;70_µm;100_µm;200_µm;Total_de_particules
09:05;27.89466476;866.3339233;27.3753535;0.180114746;6.33392334;21954;8168;1977;1293;882;377;338;231;163;96;96;51;42;24;6;0;35698
09:06;27.8959465;865.3060913;27.59558964;0.180877686;5.306091309;21240;8151;1913;1216;834;321;286;193;125;69;69;41;33;10;1;0;34502
09:07;27.8940239;865.8200073;27.51974203;0.180877686;5.820007324;27623;11137;3110;2165;1591;845;779;611;477;323;323;215;148;63;2;0;49412
09:08;27.9092598;865.9484863;27.39274292;0.180786133;5.948486328;25684;9570;2508;1670;1218;637;584;475;354;241;241;145;106;49;3;0;43485
09:09;27.90490723;866.0769653;27.39693271;0.180297852;6.076965332;26139;10502;3227;2320;1812;1114;1056;859;665;487;487;288;214;100;1;2;49271
09:10;27.90605927;865.9484863;27.62615308;0.180999756;5.948486328;26502;9846;2413;1644;1230;608;563;419;308;198;198;120;87;45;3;0;44184
09:11;27.90516281;865.4345703;27.8320848;0.18057251;5.434570313;28058;10127;2166;1341;900;367;328;228;160;96;96;53;43;23;3;0;43989
09:12;27.90874672;865.8200073;27.52668061;0.180877686;5.820007324;26986;9576;2331;1570;1163;631;594;479;362;246;246;146;110;45;3;0;44488
09:13;27.91514969;865.9484863;27.39661117;0.181396484;5.948486328;27261;10895;3433;2548;2032;1268;1202;1004;807;576;576;363;280;136;1;1;52382
09:14;27.92193413;865.6915283;27.84754662;0.181549072;5.69152832;27915;10038;2413;1593;1154;585;545;435;330;220;220;132;99;37;4;0;45720
09:15;27.92500687;865.4345703;27.85433433;0.181427002;5.434570313;28586;9923;2156;1419;1026;517;480;375;282;178;178;98;74;44;0;1;45336
09:16;27.94382668;865.8200073;27.69113309;0.181121826;5.820007324;29380;10814;2636;1755;1290;694;653;511;393;268;268;162;115;50;1;0;48990
09:17;27.93332863;866.2054443;27.33751177;0.180938721;6.205444336;26680;10055;2363;1613;1191;641;592;492;386;248;248;162;128;65;3;0;44867
09:18;27.94088173;866.2054443;27.45469776;0.18145752;6.205444336;29260;11102;2695;1801;1333;635;593;463;348;218;218;135;99;39;0;0;48939
09:19;27.93742371;865.3060913;27.98816888;0.181640625;5.306091309;28776;9894;2022;1275;878;379;343;254;180;115;115;82;66;20;0;0;44399
09:20;27.95534897;865.6915283;27.51715202;0.182128906;5.69152832;24586;8535;1915;1256;874;398;358;260;160;101;101;57;43;20;3;0;38667
09:21;27.94497871;865.5630493;27.4010608;0.182189941;5.563049316;28220;10409;3001;2177;1707;1039;972;811;632;435;435;259;190;85;1;0;50373
09:22;27.96686935;865.8200073;27.43581519;0.182678223;5.820007324;29160;10818;2471;1547;1048;430;395;277;186;108;108;57;48;17;1;0;46671
09:23;27.96904564;865.8200073;27.371526;0.182647705;5.820007324;29294;11499;3404;2453;1867;1083;1019;865;703;486;486;314;233;110;2;0;53818
09:24;27.97365379;866.0769653;27.63570123;0.18371582;6.076965332;28608;10824;2884;2037;1526;822;771;608;467;327;327;208;155;56;0;1;49620
09:25;27.98811913;865.0491333;27.55142562;0.18371582;5.049133301;27786;9497;1967;1230;801;296;261;169;103;58;58;31;21;4;1;0;42283
09:26;27.9961853;865.6915283;27.71082823;0.184387207;5.69152832;29359;11524;2842;1844;1284;565;511;392;279;181;181;116;86;38;6;0;49208
09:27;28.00168991;865.9484863;27.55686245;0.184143066;5.948486328;31662;13168;3722;2607;1937;1038;970;784;611;412;412;219;152;72;4;0;57770
09:28;28.01948166;866.0769653;27.39229868;0.184417725;6.076965332;32902;13408;3685;2527;1858;965;895;709;534;373;373;217;157;62;4;0;58669
09:29;28.02319527;866.3339233;27.4547108;0.184844971;6.33392334;31298;13301;3916;2778;2132;1246;1155;914;697;494;494;303;225;98;1;1;59052
09:30;28.03036308;865.3060913;27.76111313;0.184234619;5.306091309;27026;10512;2407;1448;909;312;269;172;103;54;54;28;24;5;1;0;43324
09:31;28.04303551;865.9484863;27.58060396;0.184173584;5.948486328;23591;8862;1938;1181;767;263;229;143;72;36;36;13;12;8;0;0;37151
09:32;28.04956245;866.3339233;27.3039008;0.184326172;6.33392334;29486;11253;2677;1707;1153;424;377;263;159;90;90;49;31;12;0;0;47771
09:33;28.05890656;865.6915283;27.37187385;0.185180664;5.69152832;30547;12766;3938;2785;2105;1197;1114;914;725;515;515;320;237;109;2;0;57789
09:34;28.06620216;865.1776123;27.41271583;0.184295654;5.177612305;27478;10498;2588;1691;1159;504;460;346;254;148;148;94;78;40;2;0;45488
09:35;28.06389999;865.4345703;27.34440914;0.185333252;5.434570313;28777;11346;3156;2125;1560;818;773;608;456;307;307;187;139;70;3;0;50632
09:36;28.06965828;865.8200073;27.30114223;0.184661865;5.820007324;23728;9204;2070;1264;853;316;274;166;100;58;58;35;28;17;3;0;38174
09:37;28.07132149;866.4624023;27.19855355;0.18560791;6.462402344;26356;10622;2248;1330;858;280;243;149;86;35;35;11;9;4;1;0;42267
09:38;28.07426643;866.3339233;27.30657137;0.185699463;6.33392334;32088;14328;4222;2955;2181;1117;1048;842;638;442;442;281;217;104;2;0;60907
09:39;28.08655357;865.4345703;27.28277049;0.185852051;5.434570313;29829;12964;3894;2786;2101;1250;1174;941;721;533;533;329;241;116;0;0;57412
09:40;28.08872986;865.5630493;27.76576299;0.184936523;5.563049316;30480;12818;3545;2366;1746;879;818;635;475;328;328;188;132;65;1;0;54804
09:41;28.09487152;866.5908813;27.44693938;0.18572998;6.590881348;23725;9129;2214;1376;925;348;312;208;135;80;80;52;33;14;6;0;38637
09:42;28.11253548;865.9484863;27.44405321;0.184906006;5.948486328;26763;10208;2265;1378;892;287;241;142;84;38;38;10;9;1;2;3;42358
09:43;28.11368752;865.8200073;27.32430049;0.18560791;5.820007324;32177;13003;3752;2615;1937;1031;947;750;600;404;404;242;182;85;3;0;58132
09:44;28.12187767;866.2054443;27.37382194;0.185882568;6.205444336;29254;11966;3207;2121;1509;688;633;512;385;250;250;148;123;56;3;0;51105
09:45;28.12776566;865.6915283;27.58219605;0.18536377;5.69152832;29397;11801;3038;2051;1479;771;712;558;431;279;279;166;130;54;7;0;51153
09:46;28.12930298;865.8200073;27.3750741;0.186065674;5.820007324;25647;10477;2689;1839;1330;639;587;428;316;217;217;140;112;59;1;1;44698
09:47;28.13902855;865.0491333;27.35860646;0.185333252;5.049133301;25550;9682;2116;1324;865;323;281;180;100;50;50;28;24;13;4;0;40590
09:48;28.13902855;865.6915283;27.41451864;0.185943604;5.69152832;29025;12119;3419;2320;1640;829;774;600;461;323;323;196;149;71;0;0;52249
09:49;28.1510582;865.8200073;27.53430931;0.185882568;5.820007324;28863;11670;3203;2143;1589;811;751;600;471;323;323;205;145;64;4;0;51165
09:50;28.14683533;865.9484863;27.52913092;0.18560791;5.948486328;29048;11717;3018;2010;1467;735;675;527;404;275;275;157;118;59;4;1;50489
09:51;28.16232109;866.0769653;27.27936348;0.185699463;6.076965332;30249;12901;3620;2401;1718;834;755;578;447;298;298;195;147;76;5;0;54522
09:52;28.17064095;865.5630493;27.21879468;0.186523438;5.563049316;21779;8103;1815;1125;740;248;222;140;73;39;39;19;15;7;8;1;34372
09:53;28.16987038;865.8200073;27.56067272;0.186279297;5.820007324;29699;12145;2504;1430;912;295;249;161;93;42;42;23;16;5;3;3;47619
09:54;28.17806244;865.4345703;27.2591738;0.186035156;5.434570313;29113;12567;3463;2351;1744;947;891;731;575;383;383;242;179;85;2;1;53656
09:55;28.17844772;865.9484863;27.10971562;0.186187744;5.948486328;27643;11495;3502;2492;1860;1064;1008;835;656;443;443;258;187;98;1;0;51985
09:56;28.18625259;866.0769653;27.28625317;0.18649292;6.076965332;30884;12717;3703;2606;1904;997;925;749;557;392;392;250;180;68;3;0;56327
09:57;28.18868446;865.8200073;27.34741638;0.186279297;5.820007324;26464;9940;2294;1464;1015;397;348;227;148;86;86;51;39;18;2;0;42579
09:58;28.20378494;865.8200073;27.13772864;0.186523438;5.820007324;24496;9151;2096;1288;878;297;258;165;104;46;46;24;16;8;3;1;38876
09:59;28.21427917;865.9484863;27.22525061;0.186828613;5.948486328;24911;9177;1976;1185;750;237;204;132;75;39;39;16;11;1;2;0;38755
10:00;28.21415138;866.4624023;27.14202669;0.187072754;6.462402344;29049;12762;4189;3038;2328;1370;1283;1073;866;608;608;384;287;125;1;1;57971
10:01;28.22195625;865.1776123;27.39883889;0.186523438;5.177612305;24915;9366;2238;1375;914;355;313;216;135;83;83;56;42;13;1;0;40105
10:02;28.23897552;866.0769653;27.29833196;0.186157227;6.076965332;26738;11314;3561;2552;1930;1092;1027;832;646;460;460;303;218;100;1;0;51234
10:03;28.24780655;865.9484863;27.47271117;0.186737061;5.948486328;24887;9515;2340;1522;1037;453;406;309;221;130;130;85;66;34;0;1;41135
10:04;28.24447823;864.5352173;27.34865854;0.1875;4.535217285;22491;8493;2008;1242;829;284;237;146;91;49;49;22;14;2;2;0;35959
10:05;28.25023651;865.3060913;27.30890433;0.188079834;5.306091309;24084;8736;1910;1180;795;262;237;153;83;35;35;10;8;2;8;0;37538
10:06;28.25497246;866.0769653;27.36027888;0.187469482;6.076965332;25659;10340;3296;2376;1830;1085;1010;842;670;463;463;292;222;99;1;1;48648
10:07;28.26866341;865.8200073;27.21113293;0.18572998;5.820007324;26131;10286;2788;1812;1263;607;562;446;328;213;213;140;107;44;2;1;44942
10:08;28.26776695;864.6636963;27.33946615;0.187072754;4.663696289;26132;10466;3201;2244;1699;977;909;752;578;439;439;274;193;85;4;0;48392
10:09;28.27442169;865.5630493;27.25044568;0.187103271;5.563049316;22927;8282;1828;1179;800;299;266;177;114;55;55;27;23;6;10;0;36048
10:10;28.28094673;865.3060913;27.24730573;0.18661499;5.306091309;26499;10544;2702;1750;1205;526;469;345;236;134;134;66;46;18;5;0;44679
10:11;28.28197098;865.3060913;27.12639282;0.187072754;5.306091309;24825;9242;2381;1571;1104;517;468;367;264;174;174;100;77;34;6;2;41304
10:12;28.28913498;865.3060913;27.52857818;0.187408447;5.306091309;24845;9126;2538;1713;1263;661;605;469;342;233;233;130;101;42;6;1;42307
10:13;28.28260994;865.3060913;27.24209824;0.187408447;5.306091309;22672;8372;2057;1275;844;313;284;186;109;61;61;34;26;11;3;0;36308
10:14;28.28504181;865.5630493;27.3688978;0.187316895;5.563049316;27534;10984;3460;2499;1962;1189;1116;928;748;523;523;305;232;97;2;0;52102
10:15;28.2887516;865.5630493;27.10304642;0.1875;5.563049316;24121;9169;2599;1799;1331;708;663;520;400;268;268;173;134;63;2;0;42218
10:16;28.28197098;865.9484863;26.98739502;0.187042236;5.948486328;23676;9019;2323;1516;1079;490;441;338;243;155;155;101;81;41;4;0;39662
10:17;28.28824043;865.9484863;27.11721603;0.187530518;5.948486328;23800;9585;2832;1944;1446;763;710;578;436;283;283;154;117;60;0;1;42991
10:18;28.27877045;865.3060913;27.1810228;0.18762207;5.306091309;25985;10065;2822;1880;1345;652;604;473;342;229;229;142;106;53;1;0;44928
10:19;28.28133011;865.0491333;27.23229025;0.187805176;5.049133301;27052;11097;3463;2500;1921;1114;1045;859;703;475;475;291;224;86;1;0;51306
10:20;28.28376198;865.6915283;27.15648455;0.187438965;5.69152832;25458;10357;3053;2120;1609;906;845;695;559;401;401;255;185;75;1;0;46920
10:21;28.26943016;864.6636963;27.39761374;0.188018799;4.663696289;25164;9837;2496;1616;1110;476;431;319;224;141;141;75;54;33;1;1;42118
10:22;28.26648712;866.0769653;27.11280971;0.187438965;6.076965332;20814;7500;1745;1035;673;247;218;150;98;47;47;24;18;13;1;0;32630
10:23;28.26008987;865.0491333;27.39999094;0.187957764;5.049133301;25119;9950;2896;2044;1543;827;765;612;452;306;306;171;119;59;1;0;45170
10:24;28.255867;865.1776123;27.31116582;0.188598633;5.177612305;24216;9714;2806;1935;1460;806;744;610;465;337;337;216;168;70;3;0;43887
10:25;28.24959755;865.4345703;27.2194189;0.188415527;5.434570313;25766;10069;2401;1472;1010;449;416;313;204;124;124;66;53;21;4;0;42492
10:26;28.24588585;865.1776123;27.24016551;0.18838501;5.177612305;23941;8989;2378;1613;1186;581;525;404;292;197;197;108;72;36;13;1;40532
10:27;28.23999977;865.9484863;27.4316112;0.189208984;5.948486328;27220;11643;3786;2745;2098;1228;1155;926;744;512;512;312;223;95;15;5;53214
10:28;28.23974419;865.0491333;27.27277414;0.188415527;5.049133301;19978;7346;1715;1051;702;265;235;162;103;66;66;39;31;16;9;8;31784
10:29;28.23321724;865.1776123;27.32089302;0.189025879;5.177612305;25891;10407;3156;2243;1676;945;886;733;590;403;403;255;181;84;10;3;47863
10:30;28.22592354;865.5630493;27.32965583;0.188415527;5.563049316;24650;10348;3233;2362;1850;1094;1018;835;641;439;439;262;196;85;15;5;47467
10:31;28.22323608;865.5630493;27.39880397;0.188598633;5.563049316;19543;7195;1587;970;620;214;184;123;78;42;42;20;16;4;10;6;30648
10:32;28.21440697;865.1776123;27.23634196;0.189361572;5.177612305;25749;10280;3101;2169;1622;927;871;718;539;372;372;223;169;83;9;7;47204
10:33;28.21542931;865.5630493;27.64931135;0.189025879;5.563049316;19770;7074;1500;912;575;234;211;129;81;35;35;17;11;3;13;6;30600
10:34;28.22131729;865.4345703;27.53038448;0.189208984;5.434570313;21824;7417;1728;1096;762;338;298;221;150;88;88;48;39;12;9;5;34118
10:35;28.21965408;866.2054443;27.35120594;0.189147949;6.205444336;22260;7797;1798;1113;763;293;266;199;134;80;80;50;40;24;10;4;34907
10:36;28.20429802;865.9484863;27.34416327;0.189178467;5.948486328;22942;8600;2414;1705;1283;710;669;547;456;328;328;211;157;66;4;3;40420
10:37;28.20711327;865.6915283;27.60291658;0.189147949;5.69152832;26631;10920;3423;2482;1901;1137;1074;877;687;470;470;287;217;87;7;2;50670
10:38;28.20173645;865.6915283;27.28204452;0.189300537;5.69152832;22970;8436;1916;1193;789;304;263;174;108;49;49;26;21;7;6;3;36311
10:39;28.20199394;865.1776123;27.31768368;0.190093994;5.177612305;20745;7734;1747;1092;719;265;223;125;72;32;32;7;4;2;11;2;32810
10:40;28.20557594;865.5630493;27.32354007;0.189422607;5.563049316;22123;8513;1955;1229;810;271;233;143;81;29;29;8;4;2;12;3;35442
10:41;28.19802666;865.3060913;27.55669598;0.18939209;5.306091309;23747;8834;2325;1573;1147;621;572;458;332;227;227;129;91;34;12;3;40329
10:42;28.19444275;866.3339233;27.1452365;0.18927002;6.33392334;29288;13193;3642;2354;1664;697;628;464;348;243;243;155;121;65;8;4;53113
10:43;28.1989212;865.8200073;27.31353207;0.190032959;5.820007324;27252;11137;3001;2039;1459;700;640;499;358;242;242;129;90;37;7;4;47832
10:44;28.20058441;865.3060913;27.31941361;0.189727783;5.306091309;20575;7108;1559;919;594;210;181;128;75;35;35;17;16;1;3;2;31456
10:45;28.19393158;865.8200073;27.30523632;0.190063477;5.820007324;17437;5777;1249;745;489;180;161;110;57;31;31;12;9;1;7;1;26296
10:46;28.19265175;865.4345703;27.55016461;0.190795898;5.434570313;16762;5237;1107;666;425;159;143;90;51;31;31;16;14;6;7;3;24745
10:47;28.19585037;865.8200073;27.38010022;0.190612793;5.820007324;16976;5273;1101;690;463;175;143;83;53;26;26;10;9;4;8;2;25040
10:48;28.19124413;865.8200073;27.39950106;0.190307617;5.820007324;19380;7570;1763;1072;712;278;255;185;133;77;77;49;39;20;2;4;31612
10:49;28.20749664;865.0491333;27.60572173;0.190307617;5.049133301;15671;4850;1015;624;401;156;133;87;55;17;17;6;6;1;7;1;23046
10:50;28.19853783;864.5352173;27.42682747;0.190429688;4.535217285;16536;4928;1003;623;404;165;137;89;50;21;21;10;7;4;8;3;24006
10:51;28.2046814;865.5630493;27.25623548;0.190734863;5.563049316;20348;7106;2152;1556;1242;736;703;571;447;319;319;189;130;60;1;2;35879
10:52;28.20762444;865.0491333;27.3070042;0.190582275;5.049133301;16239;5226;1211;776;549;233;206;148;95;45;45;29;26;13;4;0;24845
10:53;28.20570374;865.6915283;27.54758485;0.190704346;5.69152832;19170;6672;1376;834;534;198;177;112;62;26;26;16;12;7;3;2;29225
10:54;28.20864677;865.6915283;27.58042235;0.191101074;5.69152832;19920;6801;1511;891;571;207;180;114;69;33;33;11;6;1;4;0;30352
10:55;28.21159172;865.1776123;27.62740734;0.191925049;5.177612305;24678;9966;3162;2271;1777;1101;1035;857;689;472;472;288;211;95;4;1;47078
10:56;28.20685577;865.6915283;27.33028843;0.191101074;5.69152832;24298;9645;2759;1964;1481;837;777;596;455;295;295;188;143;68;4;1;43805
10:57;28.21619797;865.5630493;27.24960633;0.191864014;5.563049316;19248;6800;1550;968;687;320;280;202;137;83;83;59;47;24;5;0;30493
10:58;28.21581459;865.4345703;27.24650502;0.191070557;5.434570313;19447;6606;1419;877;589;228;196;136;76;32;32;16;15;4;6;0;29679
10:59;28.21415138;866.2054443;27.45274245;0.191131592;6.205444336;21967;7649;1839;1197;874;456;426;334;229;147;147;90;71;26;5;0;35457
11:00;28.22323608;865.6915283;27.54666051;0.191131592;5.69152832;23985;9246;2806;1971;1493;875;822;672;509;361;361;229;169;68;2;1;43569
11:01;28.22208405;866.9763184;27.26520854;0.191955566;6.976318359;22668;8409;2052;1301;901;385;344;240;146;84;84;47;32;13;7;0;36713
11:02;28.22259521;865.4345703;27.51812199;0.191467285;5.434570313;19561;6779;1542;926;626;260;234;164;106;54;54;35;29;18;3;1;30391
11:03;28.23283386;865.8200073;27.52362378;0.19241333;5.820007324;17960;5985;1320;799;533;189;165;114;71;41;41;21;15;4;8;1;27266
11:04;28.23180962;864.7921753;27.37436164;0.192077637;4.792175293;22310;8035;2152;1507;1112;611;579;462;342;225;225;138;110;42;7;2;37857
11:05;28.23859215;865.4345703;27.19941526;0.191253662;5.434570313;22262;8178;2259;1622;1241;720;685;562;446;307;307;183;139;71;5;1;38987
11:06;28.24076653;865.6915283;27.41621854;0.191925049;5.69152832;20276;7132;1806;1229;883;456;416;339;245;169;169;112;88;59;4;3;33383
11:07;28.2412796;865.4345703;27.39125863;0.192016602;5.434570313;20100;7094;1932;1329;983;579;550;461;352;245;245;162;126;67;4;1;34229
11:08;28.24729347;865.6915283;27.44232211;0.19317627;5.69152832;20262;7117;1990;1426;1118;655;609;510;403;273;273;159;119;58;3;0;34975
11:09;28.25254059;865.1776123;27.35666791;0.191925049;5.177612305;18789;5528;1101;661;421;177;160;107;71;44;44;26;20;5;1;1;27155
11:10;28.23987198;865.3060913;27.33373898;0.192993164;5.306091309;21940;7748;2512;1855;1476;928;872;706;563;404;404;247;191;76;6;0;39928
11:11;28.23795319;865.8200073;27.32743393;0.192871094;5.820007324;20000;6399;1377;891;613;284;255;196;140;89;89;52;46;23;3;1;30457
11:12;28.24230385;865.3060913;27.16965554;0.19241333;5.306091309;22173;7985;2423;1830;1456;901;844;711;578;399;399;242;179;86;5;1;40211
11:13;28.24563026;865.3060913;27.27646148;0.193847656;5.306091309;20440;6318;1309;789;525;239;212;172;121;69;69;39;30;7;4;0;30343
11:14;28.24652672;865.3060913;27.44246554;0.192718506;5.306091309;20384;6825;1953;1403;1106;664;622;528;401;276;276;177;133;52;2;2;34802
11:15;28.24281502;865.4345703;27.36151451;0.192047119;5.434570313;19818;6782;1790;1278;959;556;518;413;301;228;228;152;118;44;3;1;33188
11:16;28.24921227;864.9206543;27.37821685;0.192840576;4.920654297;20223;6071;1304;805;548;234;210;153;108;72;72;36;31;10;5;0;29882
11:17;28.24447823;865.3060913;27.37547481;0.193328857;5.306091309;21997;7449;2098;1536;1188;710;669;562;447;312;312;216;158;77;5;0;37736
11:18;28.23769569;865.0491333;27.36082231;0.19354248;5.049133301;20559;6850;1873;1313;963;564;528;430;343;238;238;141;108;45;6;0;34199
11:19;28.24217606;865.5630493;27.18588221;0.194152832;5.563049316;23860;8591;2493;1802;1407;876;829;674;549;386;386;252;199;88;4;0;42396
11:20;28.2321949;865.1776123;27.60802186;0.193145752;5.177612305;20932;7184;1901;1295;950;523;490;401;316;221;221;130;95;55;4;1;34718
11:21;28.23769569;866.2054443;27.10794401;0.193206787;6.205444336;21874;7197;1795;1226;904;504;472;377;288;188;188;123;88;35;1;2;35260
11:22;28.24780655;865.9484863;27.49194019;0.193725586;5.948486328;20495;7539;1930;1285;940;493;459;377;303;214;214;130;102;45;5;1;34531
11:23;28.25906563;866.3339233;27.03190595;0.192993164;6.33392334;19952;6183;1286;810;547;212;181;126;80;45;45;28;24;5;3;1;29527
11:24;28.25382042;865.8200073;27.26761415;0.194519043;5.820007324;21967;8495;3015;2281;1813;1162;1095;938;758;520;520;327;243;112;2;0;43248
11:25;28.26930237;865.8200073;27.09374623;0.193481445;5.820007324;19319;6530;1607;1071;764;373;347;271;203;140;140;81;59;28;3;0;30936
11:26;28.25868225;865.8200073;27.43419399;0.193756104;5.820007324;16485;5327;1132;660;427;174;157;111;62;28;28;15;11;3;6;1;24626
11:27;28.27467728;865.8200073;26.93761;0.19354248;5.820007324;20981;7444;1987;1361;1013;550;510;413;322;215;215;135;106;51;2;1;35305
11:28;28.2760849;865.3060913;27.25116583;0.194274902;5.306091309;24460;9151;2623;1881;1459;848;800;656;520;351;351;214;161;65;3;1;43543
11:29;28.27595711;866.2054443;27.14980347;0.194000244;6.205444336;23505;8895;2933;2170;1729;1112;1049;891;724;533;533;332;246;111;4;1;44767
11:30;28.28030777;865.8200073;27.15823473;0.194030762;5.820007324;20661;7090;1901;1346;1003;572;539;437;334;238;238;151;119;53;2;0;34684
